sale_id,sale_date,sale_hour,item_id,item_name,category,quantity,unit_price,total_amount,weather,temperature,day_of_week
S00003930,2026-01-24,9,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,5
S00003931,2026-01-24,9,O001,おにぎり 鮭,おにぎり,2,140,280,sunny,14.7,5
S00003932,2026-01-24,9,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00003933,2026-01-24,9,D004,コーラ 500ml,飲料,2,170,340,sunny,14.7,5
S00003934,2026-01-24,9,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00003935,2026-01-24,9,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00003936,2026-01-24,10,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00003937,2026-01-24,10,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00003938,2026-01-24,10,D004,コーラ 500ml,飲料,3,170,510,sunny,14.7,5
S00003939,2026-01-24,10,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00003940,2026-01-24,10,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00003941,2026-01-24,10,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00003942,2026-01-24,10,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00003943,2026-01-24,10,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00003944,2026-01-24,11,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00003945,2026-01-24,11,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,5
S00003946,2026-01-24,11,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00003947,2026-01-24,11,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00003948,2026-01-24,11,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00003949,2026-01-24,11,O002,おにぎり ツナマヨ,おにぎり,3,130,390,sunny,14.7,5
S00003950,2026-01-24,11,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00003951,2026-01-24,11,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00003952,2026-01-24,11,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00003953,2026-01-24,11,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00003954,2026-01-24,11,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00003955,2026-01-24,11,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00003956,2026-01-24,11,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00003957,2026-01-24,11,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00003958,2026-01-24,11,SW01,シュークリーム,スイーツ,2,150,300,sunny,14.7,5
S00003959,2026-01-24,11,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00003960,2026-01-24,11,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,5
S00003961,2026-01-24,12,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00003962,2026-01-24,12,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,5
S00003963,2026-01-24,12,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00003964,2026-01-24,12,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00003965,2026-01-24,12,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00003966,2026-01-24,12,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00003967,2026-01-24,12,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00003968,2026-01-24,12,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00003969,2026-01-24,12,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00003970,2026-01-24,12,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00003971,2026-01-24,12,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00003972,2026-01-24,12,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00003973,2026-01-24,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00003974,2026-01-24,12,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00003975,2026-01-24,12,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00003976,2026-01-24,12,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00003977,2026-01-24,12,O004,おにぎり 梅,おにぎり,2,120,240,sunny,14.7,5
S00003978,2026-01-24,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00003979,2026-01-24,12,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00003980,2026-01-24,12,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00003981,2026-01-24,12,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00003982,2026-01-24,12,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,5
S00003983,2026-01-24,12,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00003984,2026-01-24,12,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00003985,2026-01-24,12,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00003986,2026-01-24,12,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00003987,2026-01-24,12,K001,からあげクン レギュラー,ホットスナック,2,238,476,sunny,14.7,5
S00003988,2026-01-24,12,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00003989,2026-01-24,12,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00003990,2026-01-24,12,N002,ピザまん,中華まん,2,150,300,sunny,14.7,5
S00003991,2026-01-24,12,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00003992,2026-01-24,13,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00003993,2026-01-24,13,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00003994,2026-01-24,13,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00003995,2026-01-24,13,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00003996,2026-01-24,13,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00003997,2026-01-24,13,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,5
S00003998,2026-01-24,13,C002,カップ麺 味噌,カップ麺,3,220,660,sunny,14.7,5
S00003999,2026-01-24,13,B002,のり弁当,弁当,1,398,398,sunny,14.7,5
S00004000,2026-01-24,13,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00004001,2026-01-24,13,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,5
S00004002,2026-01-24,13,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004003,2026-01-24,13,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004004,2026-01-24,13,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004005,2026-01-24,13,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00004006,2026-01-24,13,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004007,2026-01-24,13,S002,サンドイッチ ハムチーズ,サンドイッチ,2,328,656,sunny,14.7,5
S00004008,2026-01-24,13,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004009,2026-01-24,13,OD02,おでん たまご,おでん,2,100,200,sunny,14.7,5
S00004010,2026-01-24,13,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,5
S00004011,2026-01-24,13,OD02,おでん たまご,おでん,3,100,300,sunny,14.7,5
S00004012,2026-01-24,13,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00004013,2026-01-24,13,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004014,2026-01-24,13,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00004015,2026-01-24,13,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00004016,2026-01-24,13,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00004017,2026-01-24,13,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00004018,2026-01-24,13,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004019,2026-01-24,13,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00004020,2026-01-24,13,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00004021,2026-01-24,13,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004022,2026-01-24,13,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004023,2026-01-24,13,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00004024,2026-01-24,13,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004025,2026-01-24,14,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00004026,2026-01-24,14,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004027,2026-01-24,14,L001,Lチキ,ホットスナック,2,210,420,sunny,14.7,5
S00004028,2026-01-24,14,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,5
S00004029,2026-01-24,14,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004030,2026-01-24,14,B003,チキン南蛮弁当,弁当,3,548,1644,sunny,14.7,5
S00004031,2026-01-24,14,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,5
S00004032,2026-01-24,14,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00004033,2026-01-24,14,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00004034,2026-01-24,14,L001,Lチキ,ホットスナック,3,210,630,sunny,14.7,5
S00004035,2026-01-24,15,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004036,2026-01-24,15,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00004037,2026-01-24,15,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00004038,2026-01-24,15,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004039,2026-01-24,15,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00004040,2026-01-24,15,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004041,2026-01-24,15,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004042,2026-01-24,15,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004043,2026-01-24,15,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004044,2026-01-24,15,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00004045,2026-01-24,15,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004046,2026-01-24,15,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00004047,2026-01-24,15,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,5
S00004048,2026-01-24,15,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00004049,2026-01-24,15,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00004050,2026-01-24,16,O003,おにぎり 明太子,おにぎり,2,150,300,sunny,14.7,5
S00004051,2026-01-24,16,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,5
S00004052,2026-01-24,16,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00004053,2026-01-24,16,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00004054,2026-01-24,16,B002,のり弁当,弁当,1,398,398,sunny,14.7,5
S00004055,2026-01-24,16,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00004056,2026-01-24,16,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004057,2026-01-24,16,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004058,2026-01-24,16,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00004059,2026-01-24,16,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004060,2026-01-24,16,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,5
S00004061,2026-01-24,17,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00004062,2026-01-24,17,D004,コーラ 500ml,飲料,3,170,510,sunny,14.7,5
S00004063,2026-01-24,17,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004064,2026-01-24,17,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004065,2026-01-24,17,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00004066,2026-01-24,17,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00004067,2026-01-24,17,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004068,2026-01-24,17,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004069,2026-01-24,17,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004070,2026-01-24,17,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,5
S00004071,2026-01-24,17,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004072,2026-01-24,17,O003,おにぎり 明太子,おにぎり,1,150,150,sunny,14.7,5
S00004073,2026-01-24,17,SW01,シュークリーム,スイーツ,1,150,150,sunny,14.7,5
S00004074,2026-01-24,17,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00004075,2026-01-24,17,O002,おにぎり ツナマヨ,おにぎり,2,130,260,sunny,14.7,5
S00004076,2026-01-24,17,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004077,2026-01-24,17,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004078,2026-01-24,17,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00004079,2026-01-24,17,O004,おにぎり 梅,おにぎり,2,120,240,sunny,14.7,5
S00004080,2026-01-24,17,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00004081,2026-01-24,18,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004082,2026-01-24,18,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00004083,2026-01-24,18,N001,肉まん,中華まん,1,150,150,sunny,14.7,5
S00004084,2026-01-24,18,SW02,プリン,スイーツ,3,180,540,sunny,14.7,5
S00004085,2026-01-24,18,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004086,2026-01-24,18,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00004087,2026-01-24,18,K001,からあげクン レギュラー,ホットスナック,3,238,714,sunny,14.7,5
S00004088,2026-01-24,18,B002,のり弁当,弁当,1,398,398,sunny,14.7,5
S00004089,2026-01-24,18,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004090,2026-01-24,18,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00004091,2026-01-24,18,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00004092,2026-01-24,18,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00004093,2026-01-24,18,C001,カップ麺 醤油,カップ麺,2,220,440,sunny,14.7,5
S00004094,2026-01-24,18,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00004095,2026-01-24,18,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004096,2026-01-24,18,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,5
S00004097,2026-01-24,18,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00004098,2026-01-24,18,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004099,2026-01-24,18,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004100,2026-01-24,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00004101,2026-01-24,18,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00004102,2026-01-24,18,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00004103,2026-01-24,18,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004104,2026-01-24,18,C002,カップ麺 味噌,カップ麺,3,220,660,sunny,14.7,5
S00004105,2026-01-24,19,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00004106,2026-01-24,19,O004,おにぎり 梅,おにぎり,3,120,360,sunny,14.7,5
S00004107,2026-01-24,19,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00004108,2026-01-24,19,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00004109,2026-01-24,19,D002,コーヒー 缶,飲料,2,130,260,sunny,14.7,5
S00004110,2026-01-24,19,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004111,2026-01-24,19,K001,からあげクン レギュラー,ホットスナック,1,238,238,sunny,14.7,5
S00004112,2026-01-24,19,B002,のり弁当,弁当,3,398,1194,sunny,14.7,5
S00004113,2026-01-24,19,OD01,おでん 大根,おでん,2,90,180,sunny,14.7,5
S00004114,2026-01-24,19,K002,からあげクン レッド,ホットスナック,3,238,714,sunny,14.7,5
S00004115,2026-01-24,19,O002,おにぎり ツナマヨ,おにぎり,1,130,130,sunny,14.7,5
S00004116,2026-01-24,19,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004117,2026-01-24,19,B002,のり弁当,弁当,1,398,398,sunny,14.7,5
S00004118,2026-01-24,19,N001,肉まん,中華まん,2,150,300,sunny,14.7,5
S00004119,2026-01-24,19,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004120,2026-01-24,19,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,5
S00004121,2026-01-24,19,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00004122,2026-01-24,19,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004123,2026-01-24,19,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00004124,2026-01-24,19,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004125,2026-01-24,19,L001,Lチキ,ホットスナック,1,210,210,sunny,14.7,5
S00004126,2026-01-24,19,B001,幕の内弁当,弁当,1,498,498,sunny,14.7,5
S00004127,2026-01-24,19,B002,のり弁当,弁当,1,398,398,sunny,14.7,5
S00004128,2026-01-24,19,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,5
S00004129,2026-01-24,19,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004130,2026-01-24,19,D004,コーラ 500ml,飲料,1,170,170,sunny,14.7,5
S00004131,2026-01-24,20,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004132,2026-01-24,20,O004,おにぎり 梅,おにぎり,1,120,120,sunny,14.7,5
S00004133,2026-01-24,20,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00004134,2026-01-24,20,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00004135,2026-01-24,20,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004136,2026-01-24,20,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00004137,2026-01-24,20,S001,サンドイッチ たまご,サンドイッチ,1,298,298,sunny,14.7,5
S00004138,2026-01-24,20,K003,からあげクン チーズ,ホットスナック,1,238,238,sunny,14.7,5
S00004139,2026-01-24,20,SW02,プリン,スイーツ,1,180,180,sunny,14.7,5
S00004140,2026-01-24,20,O001,おにぎり 鮭,おにぎり,3,140,420,sunny,14.7,5
S00004141,2026-01-24,20,I002,アイスクリーム チョコ,アイス,1,180,180,sunny,14.7,5
S00004142,2026-01-24,20,D003,スポーツドリンク,飲料,1,160,160,sunny,14.7,5
S00004143,2026-01-24,20,O001,おにぎり 鮭,おにぎり,1,140,140,sunny,14.7,5
S00004144,2026-01-24,20,I002,アイスクリーム チョコ,アイス,3,180,540,sunny,14.7,5
S00004145,2026-01-24,20,OD02,おでん たまご,おでん,1,100,100,sunny,14.7,5
S00004146,2026-01-24,20,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00004147,2026-01-24,20,C001,カップ麺 醤油,カップ麺,1,220,220,sunny,14.7,5
S00004148,2026-01-24,20,I001,アイスクリーム バニラ,アイス,1,180,180,sunny,14.7,5
S00004149,2026-01-24,20,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00004150,2026-01-24,20,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00004151,2026-01-24,21,OD01,おでん 大根,おでん,1,90,90,sunny,14.7,5
S00004152,2026-01-24,21,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00004153,2026-01-24,21,L002,Lチキ 旨辛,ホットスナック,1,210,210,sunny,14.7,5
S00004154,2026-01-24,21,D001,お茶 500ml,飲料,1,150,150,sunny,14.7,5
S00004155,2026-01-24,21,OD03,おでん ちくわ,おでん,1,110,110,sunny,14.7,5
S00004156,2026-01-24,21,B003,チキン南蛮弁当,弁当,1,548,548,sunny,14.7,5
S00004157,2026-01-24,22,C001,カップ麺 醤油,カップ麺,2,220,440,sunny,14.7,5
S00004158,2026-01-24,22,K002,からあげクン レッド,ホットスナック,1,238,238,sunny,14.7,5
S00004159,2026-01-24,22,C002,カップ麺 味噌,カップ麺,1,220,220,sunny,14.7,5
S00004160,2026-01-24,23,N002,ピザまん,中華まん,1,150,150,sunny,14.7,5
S00004161,2026-01-24,23,D002,コーヒー 缶,飲料,1,130,130,sunny,14.7,5
S00004162,2026-01-24,23,S002,サンドイッチ ハムチーズ,サンドイッチ,1,328,328,sunny,14.7,5
S00004163,2026-01-25,6,D001,お茶 500ml,飲料,1,150,150,rainy,9.2,6
